55.6087205	37.7655996	226	100	13	1
55.6032208	37.6227373	15	30	102	1
55.6090283	37.7613807	70	40	104	1
55.6009691	38.0951142	239	20	22	2
55.6090987	37.052937	258	110	6	1
55.60758	36.8194701	255	40	22	2
55.6095024	40.6436664	5	40	104	1
55.6054567	37.536112	290	60	1	1
55.6061886	67.9097484	181	60	104	1
55.6058841	67.9098933	333	60	104	1
55.6035299	38.1308389	308	20	102	2
55.606784	37.5293849	114	60	1	1
55.609373	73.5255992	225	60	100	1
55.6060826	36.5560208	285	70	104	1
55.600102	37.165416	329	30	102	2
55.6005403	37.6712032	352	60	13	1
55.6091153	38.082372	99	60	6	1
55.6000961	28.640542	227	90	104	1
55.6065782	28.6541328	49	20	102	1
55.6023843	36.4426512	274	60	6	2
55.6040408	91.908796	181	90	7	1
55.6035754	37.6229275	196	30	102	1
55.601367	38.0896735	180	30	102	1
55.6001335	38.1158572	333	20	22	2
55.6050807	43.985373	358	60	100	1
55.6034954	54.9318584	9	50	104	1
55.603956	54.932588	237	50	104	1
55.6042292	38.0950057	301	20	22	1
55.6061414	38.0896789	211	20	102	2
55.6083645	58.2979054	168	60	100	1
55.6010024	37.1550083	270	20	102	2
55.6011964	37.1510494	275	20	102	2
55.6024587	37.1433488	311	10	102	2
55.6034217	36.4633659	135	10	102	1
55.6030489	36.463854	346	10	102	1
55.60824	36.41911	291	50	7	2
55.601103	36.4620108	274	20	102	2
55.6050302	38.166228	217	20	102	2
55.6053826	38.167376	306	20	102	1
55.6049089	38.168481	307	20	102	2
55.6023039	38.1772787	217	20	102	2
55.6060828	38.1392366	86	30	102	1
55.6033615	38.1525189	245	20	104	1
55.6060859	38.1642777	215	20	102	1
55.6058146	38.1642509	335	20	102	1
55.6018857	38.1652916	284	60	5	2
55.607822	38.8584096	325	40	6	2
55.6072511	38.1064469	126	20	102	1
55.60661	38.1080187	305	40	102	1
55.6011813	36.6918847	180	20	102	2
55.6019692	36.6937247	285	20	102	2
55.6016389	36.6958785	285	20	102	2
55.6053959	51.8456334	305	60	5	1
55.6059918	36.4260793	305	50	5	2
55.6072773	38.444896	195	20	102	2
55.6083086	31.1741168	279	60	6	1
55.6093107	31.1599386	98	60	6	1
55.6026924	37.1702386	232	20	102	2
55.6065792	38.4445527	198	40	22	2
55.6013056	26.4395404	132	10	102	1
55.6013783	26.4396315	310	10	102	1
55.6003873	26.4294606	265	10	102	2
55.6031027	26.431086	89	40	22	1
55.6031178	26.4257699	276	40	22	1
55.6002539	26.422342	220	10	102	2
55.6028117	37.3481542	245	40	22	1
55.6031897	51.8082468	206	60	103	1
55.6093613	51.813799	29	60	103	1
55.6055057	40.6561759	290	40	22	2
55.6081602	40.6777034	240	40	22	2
55.6090268	40.6755254	353	40	102	2
55.6034488	41.9681285	306	60	100	1
55.6086026	38.8573474	323	20	102	2
55.604783	42.2005412	348	40	105	1
55.6075086	42.2012279	53	40	105	1
55.6017	38.097588	250	20	102	1
55.601349	38.096127	55	20	102	1
55.6032751	76.7360687	326	80	103	1
55.6067843	43.9852613	357	60	12	1
55.605651	65.4627228	200	90	5	2
55.6003567	37.1650261	324	20	102	1
55.6007826	37.1644722	150	20	102	1
55.6067933	37.4593129	320	60	104	1
55.6094336	38.0723962	95	20	102	2
55.6075686	38.0692679	345	20	102	1
55.6078261	38.0692038	185	20	102	1
55.6016871	37.6149637	285	20	102	1
55.6018412	37.6138906	105	20	102	1
55.6081821	38.0764656	23	20	102	2
55.6010255	36.9850552	258	90	6	1
55.601378	37.7950072	54	60	5	1
55.6050742	37.978298	70	20	102	1
55.6049052	37.713225	156	40	102	2
55.6016199	38.1130561	295	20	102	2
55.6037974	38.1058746	302	30	102	2
55.6066749	37.7335808	344	20	102	2
55.6002203	39.705534	200	40	6	2
55.6035542	37.7260029	343	20	102	1
55.6041482	37.7257119	165	20	102	1
55.6064591	37.7614839	225	100	20	1
55.6060891	37.7022967	137	20	102	1
55.6057094	37.7029511	314	20	102	1
55.6036887	37.706407	138	20	102	2
55.6018698	37.709108	140	20	102	1
55.6016821	37.7093983	321	20	102	1
55.6026168	37.9154299	195	20	102	2
55.604952	37.916514	195	20	102	2
55.6060977	36.5559671	138	70	104	1
55.60872271	37.35697663	164	60	14	1
55.600831	37.91473733	165	60	101	1
55.6034225	38.03974228	38	90	104	1
55.6061114	38.04059522	152	90	104	1
55.60478218	38.06152152	156	0	107	1
55.60463356	37.74624255	133	20	102	2
55.60550805	37.60702791	14	80	1	1
55.60942976	38.0662937	139	20	102	1
55.60896654	38.10617262	303	20	102	2
55.60341533	38.08234648	320	10	102	2
55.60442013	54.93289506	241	50	104	1
55.60556932	37.60086196	194	60	1	1
55.60913326	37.59076569	189	40	1	1
55.60607825	36.42582076	309	50	1	1
55.60802292	38.85812158	318	20	102	1
55.60959198	38.06723716	292	20	102	1
55.60244662	37.34835953	329	40	102	1
55.60700155	36.815716	79	90	1	1
55.60605136	36.49196787	44	60	1	1
55.60990387	38.07025756	206	20	102	1
55.60516077	37.3358374	303	40	102	2
55.60607704	36.55602271	285	70	104	1
55.60755228	37.29387573	138	60	1	1
55.60941123	38.1050705	303	10	103	2
55.60840791	37.71847458	167	60	1	1
55.60642334	38.09831147	299	40	101	1
55.60098955	37.7229063	339	60	1	1
55.60339643	36.45680218	186	20	102	2
55.60933646	37.97641966	159	60	1	1
55.60358311	54.93210379	7	50	104	1
55.60904464	38.14626051	11	20	102	2
55.60946767	37.59122743	9	40	1	1
55.60121342	36.4926567	132	20	102	1
55.60606643	37.6012405	17	40	1	1
55.60607485	36.42580684	123	50	1	1
55.6094426	37.97656127	344	60	1	1
55.60598948	36.49187249	218	60	1	1
55.6057722	37.76022904	225	100	1	1
55.60821971	35.82612373	321	60	1	1
55.6017765	37.72191015	164	60	1	1
55.60378038	38.10604476	300	30	102	2
55.60858693	35.82559681	140	60	1	1
55.60236602	38.08992182	192	20	102	2
55.60061752	86.24357528	229	20	102	2
55.60579244	37.52344622	21	60	1	1
55.60923226	38.08188308	95	20	102	2
55.60208071	36.45642715	186	20	102	2
55.60988884	38.06992027	120	20	102	1
55.60489737	37.91642109	194	20	102	2
55.60016407	37.34487391	122	40	102	2
55.60870786	38.16771024	40	20	102	2
55.60009381	37.0388195	88	10	102	2
55.60446805	84.07298805	62	90	1	1
55.60244883	37.47006321	291	60	1	1
55.60808364	37.10330291	162	60	1	1
55.60004782	38.11072969	334	40	102	2
55.60078654	38.11007805	331	30	102	2
55.60948759	38.06984948	24	20	102	1
55.60619481	37.71991195	345	60	1	1
55.60614731	38.44435025	16	20	102	2
55.60935991	37.97654833	343	60	1	1
55.60156034	37.34134015	306	20	102	2
55.60118663	36.49267173	347	20	102	1
55.602336	37.53243925	22	40	1	1
55.6038096	37.3382513	327	20	102	2
55.6037934	37.7476984	136	20	102	1
55.60790761	38.0797588	105	20	102	2
55.60683314	43.98524502	181	60	1	1
55.60208821	38.09985987	232	40	102	3
55.6022023	38.1003177	221	20	102	3
55.60178195	37.64237367	270	60	1	1
55.60227346	37.72218809	341	60	1	1
55.60679799	38.41253015	281	50	1	1
55.60124148	38.45625289	280	50	1	1
55.60133826	38.11506075	245	20	102	2
55.60527199	31.18916709	302	60	1	1
55.60203805	37.65673776	89	60	1	1
55.60203074	38.0997664	72	20	102	1
55.60959241	38.39607764	140	50	1	1
